Latitude,Longitude
1.40822,103.90195
1.30147,103.843
1.28213,103.8253
1.31117,103.85931
1.28858,103.84904
1.37411,103.87523
1.33164,103.90921
1.3228,103.84174
1.33613,103.7602
1.32716,103.71997
1.36701,103.87532
1.31784,103.7688
1.35347,103.98828
1.3652,103.89035
1.34539,103.69997
1.31739,103.9035
1.3721,103.88398
1.44115,103.80114
1.42716,103.83532
1.3513,103.95745
1.37097,103.96936
1.34599,103.89232
1.32444,103.85911
1.30342,103.88437
1.28708,103.84801
1.28466,103.86135
1.35564,103.87203
1.32056,103.88459
1.28258,103.84085
1.28371,103.8603
1.29839,103.88737
1.36486,103.77584
1.31557,103.85914
1.35147,103.83581
1.2851,103.82106
1.36934,103.85039
1.35408,103.98634
1.29081,103.81531
1.29355,103.8418
1.25522,103.82045
1.29605,103.85776
1.31548,103.88851
1.30457,103.90284
1.34612,103.9458
1.34054,103.82312
1.349,103.94808
1.30772,103.82945
1.44292,103.7694
1.36944,103.85685
1.38548,103.90584
1.36138,103.8587
1.37426,103.87602
1.3576,103.98985
1.30513,103.83685
1.31898,103.84316
1.3264,103.84516
1.27953,103.84708
1.32132,103.89184
1.33984,103.85847
1.35647,103.8571
1.31032,103.86091
1.31485,103.7718
1.31276,103.87697
1.30972,103.8555
1.34953,103.92742
1.27855,103.83549
1.31419,103.76541
1.31113,103.85905
1.31072,103.84784
1.38872,103.90384
1.33277,103.96427
1.28529,103.77972
1.36596,103.86033
1.28022,103.85178
1.38971,103.98688
1.33847,103.8318
1.27586,103.84353
1.35871,103.88359
1.37688,103.93238
1.31241,103.87768
1.35758,103.9897
1.28094,103.78377
1.30658,103.91477
1.39515,103.75377
1.29618,103.85392
1.29,103.8337
1.37413,103.84603
1.39431,103.83439
1.34728,103.98424
1.28355,103.81951
1.29108,103.80113
1.27933,103.84384
1.30916,103.8586
1.30402,103.85325
1.37533,103.88867
1.43088,103.76915
1.28104,103.85839
1.29552,103.78509
1.3531,103.75998
1.29028,103.84774
1.27526,103.81296
1.33891,103.90135
1.39929,103.90808
1.39695,103.85192
1.30148,103.84298
1.38861,103.90025
1.28133,103.84083
1.29085,103.85557
1.33849,103.80695
1.29465,103.84417
1.32855,103.86861
1.316,103.88319
1.30459,103.83298
1.34723,103.78896
1.40045,103.85975
1.28764,103.84581
1.30837,103.87707
1.35395,103.84781
1.30337,103.77108
1.32012,103.87589
1.30749,103.8006
1.35344,103.9861
1.28263,103.85939
1.30231,103.84149
1.28228,103.85929
1.34486,103.73263
1.3212,103.91822
1.30182,103.84246
1.28189,103.84786
1.31415,103.76544
1.33607,103.96917
1.28219,103.85962
1.39018,103.87361
1.33804,103.9169
1.35942,103.96132
1.31413,103.95607
1.35813,103.98971
1.29806,103.85525
1.30926,103.83286
1.30769,103.82908
1.39015,103.90008
1.33671,103.9685
1.33338,103.75774
1.39737,103.90388
1.2879,103.84513
1.29759,103.79835
1.33536,103.74325
1.31084,103.79548
1.35047,103.93539
1.3458,103.8552
1.43202,103.79649
1.29216,103.8433
1.37737,103.75034
1.31787,103.76261
1.34979,103.95687
1.36815,103.89545
1.32502,103.84167
1.40348,103.81838
1.30006,103.84287
1.32025,103.77981
1.31112,103.84239
1.28259,103.85927
1.29571,103.76968
1.28218,103.85916
1.30939,103.93497
1.36736,103.89166
1.37321,103.89898
1.32351,103.81425
1.29289,103.84359
1.27888,103.84819
1.27345,103.84339
1.30146,103.84999
1.3484,103.87231
1.37417,103.96121
1.29582,103.84082
1.29366,103.85634
1.36163,103.98905
1.29453,103.86789
1.34555,103.73261
1.34437,103.95532
1.42967,103.83689
1.30417,103.90225
1.3148,103.8908
1.35745,103.9899
1.28822,103.84679
1.32679,103.7539
1.30378,103.86567
1.45889,103.83665
1.38117,103.75216
1.3119,103.92327
1.30231,103.88444
1.38033,103.94083
1.35227,103.98564
1.30139,103.85009
1.32118,103.91555
1.32619,103.9382
1.30271,103.85352
1.31426,103.93502
1.41487,103.8345
1.29885,103.8559
1.33244,103.86799
1.28095,103.85855
1.42435,103.83997
1.30599,103.91208
1.33262,103.96457
1.30369,103.86484
1.33721,103.85433
1.31573,103.88665
1.35754,103.9898
1.33293,103.89681
1.31843,103.78342
1.28279,103.86023
1.29024,103.84803
1.28461,103.86132
1.25444,103.82554
1.39642,103.87299
1.34973,103.92838
1.30052,103.85599
1.35218,103.83551
1.27866,103.82386
1.31968,103.93581
1.3354,103.91417
1.33828,103.92506
1.30816,103.85711
1.3073,103.82901
1.34474,103.93806
1.35408,103.72708
1.30806,103.90972
1.30525,103.86545
1.33196,103.9117
1.27569,103.81094
1.37414,103.86234
1.34286,103.77531
1.41858,103.83397
1.2976,103.83811
1.28459,103.82109
1.33448,103.96536
1.27065,103.86004
1.34397,103.69193
1.341,103.70337
1.37012,103.85734
1.32975,103.84481
1.38144,103.74985
1.36614,103.93083
1.31329,103.87135
1.38666,103.90387
1.3123,103.87747
1.3055,103.83358
1.29446,103.78439
1.28326,103.83288
1.28323,103.82934
1.30208,103.85721
1.31205,103.77011
1.25453,103.82558
1.3187,103.7761
1.34904,103.87338
1.29793,103.84969
1.36209,103.85889
1.2913,103.86215
1.4233,103.83858
1.30676,103.8562
1.28499,103.84416
1.42931,103.8354
1.30982,103.85816
1.3126,103.87976
1.2782,103.84038
1.34355,103.84613
1.39153,103.89887
1.33175,103.91121
1.36639,103.84681
1.3322,103.96782
1.33387,103.74562
1.3458,103.80003
1.28235,103.85989
1.34049,103.86156
1.3093,103.8578
1.30982,103.85896
1.28923,103.8474
1.30551,103.825
1.30828,103.85078
1.43563,103.83437
1.29413,103.78457
1.30866,103.83304
1.28636,103.83877
1.31222,103.87703
1.42343,103.83507
1.29006,103.8338
1.29875,103.84801
1.34464,103.86038
1.44947,103.81824
1.31365,103.87496
1.37498,103.82856
1.33313,103.96822
1.25436,103.82547
1.29968,103.85942
1.37683,103.89111
1.3016,103.84101
1.34716,103.87166
1.31876,103.88198
1.38523,103.89592
1.34528,103.71395
1.39102,103.90062
1.33236,103.96769
1.39276,103.85808
1.32629,103.93309
1.31436,103.85402
1.4403,103.76968
1.35022,103.70108
1.34241,103.78194
1.36526,103.8398
1.3689,103.84722
1.31343,103.85996
1.31775,103.78543
1.31336,103.90227
1.35422,103.87663
1.43001,103.84001
1.30701,103.76379
1.37068,103.86388
1.38622,103.77501
1.30956,103.85579
1.41513,103.80453
1.29555,103.83011
1.29726,103.85042
1.27692,103.84318
1.33247,103.96805
1.40102,103.87227
1.28516,103.86094
1.3781,103.7366
1.27263,103.83365
1.33604,103.96921
1.2754,103.84346
1.39116,103.8927
1.39479,103.91225
1.36889,103.84741
1.35488,103.9867
1.38002,103.74497
1.3421,103.89144
1.36183,103.98917
1.29052,103.83461
1.38756,103.98144
1.30845,103.80946
1.33569,103.85761
1.31421,103.87816
1.42173,103.83965
1.34236,103.8806
1.31442,103.86006
1.34686,103.85489
1.30684,103.81937
1.44485,103.83806
1.29901,103.85619
1.37883,103.85814
1.35867,103.98989
1.30157,103.84153
1.35845,103.99004
1.3069,103.88054
1.35659,103.90178
1.37106,103.86382
1.30478,103.83165
1.3364,103.71527
1.3609,103.98872
1.34074,103.70628
1.32252,103.85282
1.32381,103.81419
1.32681,103.97195
1.32885,103.8239
1.34495,103.95781
1.3763,103.93621
1.37598,103.93121
1.30401,103.85642
1.34302,103.75805
1.30369,103.8658
1.30158,103.82941
1.43414,103.77546
1.33379,103.77254
1.30545,103.85303
1.30205,103.84156
1.32132,103.85611
1.34898,103.71465
1.30142,103.84298
1.28273,103.8599
1.32301,103.72807
1.28286,103.82147
1.30319,103.85393
1.35746,103.98979
1.28216,103.85972
1.35099,103.84778
1.3032,103.90032
1.35812,103.98934
1.3199,103.86191
1.40438,103.8107
1.2895,103.86122
1.31138,103.90101
1.38172,103.87663
1.35477,103.9876
1.31249,103.90025
1.3134,103.88313
1.28291,103.81632
1.35103,103.98471
1.28878,103.84148
1.43067,103.83549
1.33222,103.96794
1.30771,103.82977
1.33991,103.85431
1.33361,103.85636
1.32702,103.86965
1.37806,103.93508
1.44287,103.83009
1.30132,103.85808
1.32662,103.90738
1.3601,103.98815
1.32237,103.8867
1.32141,103.89404
1.3368,103.70546
1.31729,103.94832
1.37902,103.88935
1.28372,103.8428
1.31724,103.83569
1.29293,103.76755
1.31538,103.85651
1.43258,103.83026
1.35614,103.78413
1.30682,103.81948
1.36174,103.7805
1.34422,103.84747
1.36055,103.85249
1.28725,103.84888
1.31474,103.88978
1.31018,103.85839
1.35699,103.90202
1.44763,103.81289
1.33865,103.83195
1.29013,103.81544
1.29222,103.83707
1.38677,103.90736
1.31028,103.87585
1.3585,103.99007
1.3648,103.84817
1.3584,103.98973
1.35557,103.90134
1.29235,103.76815
1.31435,103.88134
1.28486,103.82153
1.35793,103.98945
1.28801,103.84665
1.3224,103.82602
1.3872,103.77262
1.30832,103.85498
1.42929,103.84942
1.29054,103.83444
1.30671,103.82895
1.30663,103.85188
1.38004,103.9009
1.33459,103.86226
1.38155,103.89397
1.33816,103.91909
1.29171,103.8456
1.35103,103.98429
1.34621,103.73155
1.34072,103.83507
1.31196,103.88405
1.31434,103.88968
1.36897,103.84717
1.32862,103.9655
1.29634,103.85954
1.37712,103.87683
1.32759,103.88538
1.34599,103.71334
1.37663,103.73759
1.38603,103.74179
1.30168,103.79771
1.31169,103.83984
1.43903,103.79571
1.30039,103.85579
1.36065,103.95962
1.31883,103.77949
1.33161,103.85455
1.37764,103.86199
1.33037,103.76417
1.35069,103.96015
1.38807,103.77162
1.31968,103.87893
1.30374,103.83346
1.30304,103.86638
1.31628,103.86211
1.33161,103.8693
1.31685,103.90128
1.34663,103.96739
1.40043,103.90931
1.3063,103.82981
1.33214,103.96811
1.33826,103.83742
1.28406,103.84847
1.31188,103.87609
1.35684,103.90193
1.30978,103.85808
1.31291,103.88108
1.31083,103.87259
1.3463,103.71577
1.35213,103.95825
1.34294,103.96292
1.35094,103.93134
1.44153,103.82436
1.32927,103.93714
1.34684,103.76364
1.30746,103.81156
1.2545,103.82552
1.36591,103.85053
1.36163,103.95782
1.31278,103.79869
1.35393,103.98675
1.35437,103.98874
1.25453,103.82562
1.3022,103.85659
1.29732,103.85899
1.43349,103.7761
1.29707,103.85599
1.35924,103.94935
1.33203,103.97666
1.27564,103.84297
1.32111,103.91386
1.28667,103.84856
1.36486,103.84326
1.29334,103.8385
1.37684,103.88471
1.30337,103.83189
1.30856,103.78315
1.31344,103.85159
1.30819,103.78952
1.30066,103.79884
1.36964,103.87114
1.35269,103.9858
1.32965,103.86939
1.31818,103.80886
1.37012,103.85742
1.34643,103.70851
1.38294,103.85842
1.30196,103.84289
1.29332,103.84397
1.30035,103.84298
1.40224,103.8715
1.35438,103.98711
1.32002,103.85314
1.30569,103.86435
1.38423,103.87491
1.32963,103.92671
1.37057,103.87422
1.29258,103.76788
1.30705,103.90666
1.30827,103.86276
1.31702,103.86219
1.28021,103.85134
1.29909,103.85336
1.32236,103.90446
1.39035,103.86159
1.29077,103.8468
1.30244,103.77469
1.35432,103.75493
1.289,103.8493
1.30669,103.79358
1.43406,103.82638
1.36364,103.85576
1.37955,103.75053
1.31098,103.87751
1.31481,103.89077
1.30127,103.84166
1.36251,103.88773
1.37209,103.93935
1.3586,103.85416
1.28337,103.8356
1.31882,103.86413
1.31736,103.88175
1.34109,103.9462
1.36058,103.76555
1.27797,103.85645
1.3715,103.94725
1.35346,103.988
1.29443,103.82794
1.35805,103.98967
1.28717,103.84563
1.35007,103.84882
1.33361,103.86979
1.35639,103.98804
1.44088,103.77096
1.29427,103.7848
1.37604,103.77414
1.30677,103.82884
1.35964,103.88461
1.33521,103.96955
1.31278,103.87986
1.3958,103.91012
1.36884,103.84807
1.3549,103.75432
1.37451,103.72764
1.3855,103.90036
1.44323,103.76956
1.32763,103.89286
1.30886,103.83181
1.37343,103.85516
1.31985,103.771
1.33167,103.90941
1.27988,103.84956
1.34006,103.87091
1.32499,103.86159
1.29242,103.8375
1.33126,103.94764
1.35736,103.98999
1.31328,103.88284
1.44283,103.78693
1.27917,103.84391
1.29272,103.76787
1.32191,103.89151
1.29165,103.84553
1.3705,103.83568
1.29815,103.83393
1.30251,103.84157
1.28271,103.86023
1.35211,103.83532
1.34512,103.74147
1.31702,103.84159
1.38522,103.74631
1.33125,103.79856
1.42315,103.83506
1.33994,103.85418
1.27699,103.84884
1.3306,103.8624
1.294,103.86529
1.33914,103.92758
1.32123,103.88211
1.39517,103.83745
1.35055,103.95302
1.31282,103.88104
1.32679,103.82694
1.42462,103.84011
1.38514,103.90049
1.36806,103.87581
1.3095,103.87603
1.2809,103.84041
1.35798,103.98945
1.3323,103.96781
1.28216,103.85437
1.25352,103.82588
1.31313,103.8899
1.31357,103.88442
1.29103,103.84512
1.34158,103.69628
1.39288,103.8285
1.34555,103.70217
1.28745,103.84882
1.28743,103.83363
1.27368,103.84713
1.30678,103.76737
1.28205,103.82358
1.37902,103.75893
1.41817,103.84005
1.31108,103.85905
1.30807,103.90948
1.38952,103.89223
1.41532,103.79807
1.32883,103.86828
1.3589,103.94607
1.29138,103.8605
1.45268,103.81923
1.34252,103.94848
1.44272,103.76933
1.29142,103.82965
1.3088,103.76065
1.38585,103.74657
1.3768,103.85855
1.43503,103.82627
1.33187,103.93423
1.29487,103.85328
1.3945,103.89397
1.40468,103.8102
1.43753,103.77117
1.40863,103.829
1.3821,103.7509
1.30099,103.8755
1.31828,103.882
1.36689,103.8987
1.33459,103.7227
1.4282,103.7725
1.35053,103.7268
1.38833,103.766
1.35656,103.8571
1.31463,103.8896
1.39047,103.8949
1.31237,103.7721
1.34711,103.7083
1.395,103.8732
1.3412,103.9116
1.31327,103.8839
1.32177,103.8915
1.39158,103.8383
1.31317,103.8391
1.36736,103.8928
1.39947,103.911
1.33225,103.8677
1.35727,103.9901
1.31103,103.8396
1.30638,103.8328
1.37425,103.8376
1.29272,103.8255
1.39904,103.872
1.31169,103.8604
1.33784,103.8494
1.30469,103.8548
1.33153,103.7234
1.42913,103.8339
1.4371,103.8367
1.31347,103.8609
1.44522,103.8236
1.38645,103.7415
1.30103,103.8408
1.34996,103.7385
1.34851,103.9361
1.31526,103.8922
1.28372,103.8428
1.36936,103.9534
1.38115,103.7687
1.34732,103.852
1.44072,103.8181
1.4039,103.8632
1.34839,103.8474
1.3634,103.8671
1.36262,103.7446
1.29888,103.7834
1.34451,103.8707
1.38778,103.8456
1.39973,103.8281
1.27956,103.8423
1.34429,103.9419
1.28429,103.8184
1.37884,103.836
1.37139,103.893
1.43699,103.8367
1.35126,103.8577
1.38786,103.8454
1.28747,103.8458
1.3143,103.892
1.3697,103.8371
1.39872,103.9015
1.38345,103.8487
1.43258,103.8394
1.36454,103.8533
1.4398,103.7703
1.42423,103.7917
1.31714,103.9022
1.36084,103.962
1.29194,103.8543
1.35493,103.935
1.30691,103.8759
1.38798,103.8451
1.3848,103.7604
1.31278,103.7987
1.3201,103.7425
1.29031,103.8169
1.30121,103.8523
1.37976,103.7478
1.33338,103.9262
1.41058,103.8321
1.28688,103.8489
1.35062,103.7241
1.2737,103.8427
1.3188,103.7658
1.32869,103.8686
1.34203,103.7441
1.34104,103.9112
1.28273,103.8596
1.28754,103.846
1.42827,103.8432
1.39676,103.7538
1.36666,103.8866
1.28729,103.844
1.28401,103.8185
1.28362,103.8203
1.31077,103.8814
1.39363,103.9039
1.30773,103.8775
1.35739,103.8452
1.28272,103.8369
1.38395,103.8429
1.37919,103.8843
1.34383,103.7081
1.44159,103.7695
1.36098,103.7808
1.36443,103.7646
1.31264,103.8598
1.34544,103.9681
1.31271,103.8803
1.44687,103.8178
1.42774,103.7974
1.31391,103.8557
1.37918,103.7632
1.30985,103.8474
1.29187,103.8338
1.33197,103.744
1.44578,103.8085
1.2764,103.8434
1.36568,103.8758
1.30912,103.8515
1.27516,103.7982
1.3128,103.8769
1.31451,103.7686
1.3454,103.7721
1.33657,103.7475
1.32743,103.9096
1.43053,103.8298
1.37388,103.8536
1.31324,103.8959
1.38091,103.9036
1.37738,103.7719
1.34841,103.7251
1.31922,103.913
1.32059,103.9689
1.28167,103.8268
1.40143,103.8801
1.28101,103.8258
1.31263,103.8863
1.3231,103.8918
1.43705,103.7715
1.36537,103.8394
1.29109,103.8203
1.31135,103.8863
1.4357,103.8036
1.42265,103.8456
1.27984,103.7857
1.35895,103.8843
1.43875,103.8204
1.44948,103.7946
1.30808,103.8537
1.3502,103.7202
1.31897,103.8542
1.31161,103.8484
1.36226,103.8558
1.35587,103.9337
1.36121,103.8542
1.39092,103.9096
1.26737,103.8265
1.3179,103.8439
1.28495,103.8215
1.44939,103.7945
1.29309,103.8157
1.38387,103.8969
1.34967,103.7933
1.31048,103.8586
1.31791,103.7689
1.37927,103.8792
1.35273,103.9858
1.31088,103.8359
1.34262,103.6928
1.31355,103.8454
1.37847,103.7542
1.38187,103.8766
1.30449,103.8549
1.43779,103.8377
1.31856,103.9098
1.43566,103.8376
1.38023,103.7453
1.30819,103.9088
1.32707,103.8258
1.32453,103.9228
1.36977,103.957
1.38071,103.7632
1.28493,103.8499
1.30684,103.8272
1.31973,103.8335
1.30073,103.8398
1.34353,103.9382
1.44835,103.7946
1.43637,103.8312
1.34235,103.7549
1.44292,103.7694
1.34817,103.7135
1.31342,103.8781
1.28848,103.8378
1.37508,103.8774
1.44105,103.7714
1.43073,103.7845
1.28845,103.8489
1.31342,103.8788
1.29651,103.8366
1.30177,103.8498
1.29442,103.8668
1.35271,103.8352
1.31261,103.8614
1.28874,103.8492
1.35151,103.7027
1.36133,103.8421
1.3185,103.9671
1.38359,103.7683
1.30773,103.856
1.35401,103.9872
1.30892,103.7829
1.28509,103.8515
1.28394,103.853
1.33773,103.7394
1.26441,103.8206
1.29547,103.8302
1.30217,103.8372
1.2948,103.8688
1.43436,103.8289
1.35267,103.9858
1.43953,103.7809
1.37031,103.864
1.28482,103.8534
1.38765,103.7655
1.443,103.7695
1.31179,103.8754
1.29884,103.8027
1.35,103.9565
1.27628,103.8354
1.32442,103.8805
1.32502,103.8508
1.35252,103.9857
1.31281,103.881
1.31031,103.8592
1.39092,103.8584
1.3417,103.6863
1.28242,103.8599
1.30553,103.9142
1.36206,103.8873
1.32746,103.8816
1.29037,103.8346
1.28491,103.8609
1.37388,103.857
1.28586,103.8493
1.36722,103.8918
1.36033,103.9327
1.31057,103.8582
1.43177,103.846
1.32561,103.904
1.32658,103.8418
1.4488,103.7958
1.38055,103.9039
1.311,103.8029
1.4264,103.8312
1.35093,103.8648
1.28051,103.8439
1.32822,103.9405
1.45198,103.8203
1.32891,103.9123
1.36358,103.7505
1.40735,103.9015
1.30187,103.8411
1.3732,103.9369
1.32659,103.8269
1.31255,103.8312
1.30419,103.8563
1.32662,103.8139
1.44055,103.8248
1.36899,103.8475
1.42425,103.8451
1.39027,103.845
1.31309,103.8818
1.32855,103.9384
1.29309,103.8537
1.30343,103.8613
1.32075,103.8698
1.43244,103.8304
1.36699,103.7506
1.39124,103.8875
1.34482,103.9832
1.27437,103.8439
1.31066,103.8836
1.39102,103.8936
1.36289,103.8881
1.30007,103.864
1.30119,103.8414
1.3829,103.8584
1.31514,103.8461
1.30124,103.8508
1.42828,103.8485
1.31075,103.8431
1.29315,103.7685
1.37846,103.7582
1.30401,103.8548
1.30692,103.833
1.36603,103.8492
1.37185,103.8372
1.27181,103.807
1.35086,103.8579
1.31429,103.8897
1.28522,103.8501
1.44333,103.7695
1.31208,103.7999
1.30533,103.6655
1.30741,103.7932
1.27814,103.8339
1.31113,103.9418
1.40537,103.9022
1.43467,103.7749
1.29082,103.8449
1.34704,103.7049
1.32668,103.8072
1.364,103.866
1.3813,103.7523
1.44328,103.7695
1.39729,103.9086
1.309,103.9107
1.31522,103.8929
1.34478,103.7326
1.28746,103.8436
1.34665,103.8495
1.30584,103.7944
1.31067,103.8476
1.41017,103.8298
1.33931,103.852
1.28609,103.8252
1.35377,103.9862
1.40062,103.9102
1.31365,103.8852
1.39076,103.8896
1.31111,103.84
1.43731,103.841
1.45505,103.815
1.35921,103.9514
1.37624,103.8907
1.42333,103.8385
1.30231,103.7657
1.44318,103.7957
1.27999,103.8397
1.33434,103.7616
1.33412,103.7622
1.30535,103.8243
1.41246,103.789
1.29076,103.8468
1.34438,103.8401
1.31015,103.8549
1.30879,103.8639
1.42018,103.84
1.3327,103.8156
1.35302,103.9859
1.43242,103.7729
1.36121,103.8526
1.44752,103.7724
1.31931,103.8312
1.37047,103.9577
1.32676,103.9224
1.33799,103.8537
1.2914,103.8339
1.28796,103.8427
1.34278,103.7755
1.44237,103.7692
1.28673,103.8347
1.30853,103.8604
1.41812,103.8338
1.32828,103.7509
1.37276,103.8295
1.37177,103.8683
1.30378,103.861
1.35242,103.9316
1.37616,103.7771
1.3205,103.9388
1.38703,103.8451
1.30555,103.7951
1.29914,103.8448
1.29563,103.8535
1.30194,103.7833
1.32986,103.8641
1.31322,103.8303
1.40475,103.8194
1.29316,103.8439
1.30704,103.7671
1.29086,103.8467
1.3351,103.7195
1.35237,103.9547
1.28193,103.8602
1.37841,103.8475
1.31009,103.8442
1.28402,103.8531
1.36502,103.8559
1.3879,103.8455
1.27822,103.8367
1.28,103.8421
1.33198,103.9185
1.29966,103.844
1.38773,103.8454
1.30735,103.829
1.30725,103.8583
1.33508,103.7596
1.31472,103.8819
1.43304,103.801
1.31341,103.8837
1.30814,103.857
1.32746,103.9098
1.43999,103.8257
1.33679,103.725
1.38,103.8923
1.32843,103.932
1.32701,103.8615
1.39116,103.8676
1.31504,103.8887
1.313,103.8818
1.3016,103.9105
1.4405,103.7705
1.31479,103.8885
1.31977,103.8903
1.38215,103.7529
1.38828,103.988
1.28089,103.8437
1.27313,103.8247
1.36211,103.7659
1.40199,103.7491
1.31094,103.7958
1.31387,103.857
1.38782,103.8448
1.3407,103.7382
1.43831,103.7955
1.33436,103.8599
1.31003,103.8551
1.37443,103.8754
1.33376,103.889
1.31122,103.856
1.37556,103.9593
1.34375,103.9462
1.26638,103.8233
1.30872,103.9253
1.31101,103.8603
1.32103,103.7709
1.44864,103.8186
1.31664,103.8994
1.33821,103.9018
1.39279,103.8957
1.39642,103.873
1.43513,103.8431
1.36035,103.9479
1.38521,103.7434
1.36445,103.8427
1.34061,103.779
1.43007,103.7768
1.34415,103.9421
1.32341,103.8506
1.33129,103.9343
1.33175,103.818
1.31399,103.9313
1.31549,103.8598
1.34894,103.7446
1.29269,103.8546
1.30998,103.8591
1.38639,103.7447
1.3453,103.788
1.33451,103.9662
1.30676,103.833
1.37065,103.8345
1.32778,103.9263
1.31873,103.8521
1.34515,103.9441
1.32207,103.9343
1.31557,103.8852
1.36362,103.8477
1.27867,103.8402
1.30946,103.8676
1.37829,103.7713
1.31156,103.8446
1.27271,103.8039
1.30994,103.8634
1.31462,103.8836
1.44944,103.7959
1.43595,103.8033
1.38673,103.8977
1.36789,103.8557
1.31865,103.8334
1.3284,103.871
1.29156,103.8341
1.30764,103.8302
1.31444,103.86
1.37337,103.8508
1.37239,103.7634
1.34556,103.7135
1.29119,103.8546
1.37383,103.8755
1.42369,103.8382
1.37978,103.7759
1.29975,103.8397
1.39554,103.7473
1.37964,103.8399
1.43233,103.8274
1.34499,103.9583
1.35622,103.8407
1.30485,103.8536
1.35388,103.8645
1.2759,103.8283
1.37353,103.8508
1.31113,103.9204
1.40438,103.9068
1.35239,103.7489
1.38403,103.8439
1.2975,103.8383
1.31475,103.8825
1.28221,103.8593
1.32799,103.853
1.28341,103.8495
1.32684,103.8482
1.2851,103.8609
1.28233,103.8594
1.38396,103.897
1.39325,103.8303
1.30914,103.8332
1.36413,103.9615
1.40116,103.8686
1.3739,103.9627
1.3895,103.8407
1.3053,103.8567
1.38287,103.8984
1.35101,103.7238
1.30839,103.8099
1.43514,103.799
1.43666,103.8328
1.31729,103.8952
1.28445,103.8506
1.30637,103.8292
1.30724,103.801
1.29231,103.85
1.35195,103.8761
1.37604,103.7381
1.42416,103.8331
1.28153,103.8384
1.30001,103.8622
1.33284,103.7251
1.34981,103.8582
1.27401,103.7997
1.40918,103.8293
1.38284,103.88
1.31554,103.883
1.30475,103.8516
1.27919,103.8479
1.35454,103.9875
1.31374,103.8606
1.40131,103.8602
1.39872,103.873
1.3488,103.7702
1.31413,103.8779
1.29662,103.8512
1.29091,103.8013
1.31264,103.8796
1.29039,103.8473
1.30384,103.8307
1.37902,103.9223
1.36791,103.8447
1.34232,103.7372
1.30465,103.8631
1.31028,103.8442
1.353,103.9515
1.38667,103.8911
1.31079,103.8041
1.42567,103.8405
1.30011,103.8387
1.29138,103.7677
1.39122,103.8926
1.3602,103.9339
1.357,103.9883
1.33109,103.7979
1.36682,103.8991
1.33821,103.8968
1.31543,103.8878
1.34204,103.7778
1.43925,103.7955
1.28175,103.853
1.34139,103.7447
1.3072,103.9355
1.38067,103.7515
1.31731,103.9034
1.31478,103.861
1.39413,103.8191
1.32392,103.8585
1.36016,103.9344
1.30216,103.8381
1.28842,103.7759
1.25799,103.8106
1.3134,103.861
1.28268,103.8595
1.29012,103.7938
1.29024,103.833
1.34248,103.7758
1.29681,103.784
1.40799,103.8081
1.3475,103.8718
1.30089,103.8522
1.359,103.9329
1.367,103.7505
1.31506,103.9389
1.32001,103.8766
1.32206,103.8601
1.30855,103.8579
1.38404,103.7408
1.4314,103.7686
1.36997,103.8801
1.37499,103.8975
1.35156,103.8627
1.31089,103.7959
1.35587,103.892
1.31366,103.8721
1.31609,103.8433
1.37112,103.8282
1.4046,103.9068
1.31623,103.9001
1.30242,103.8369
1.31995,103.9432
1.2729,103.8022
1.29833,103.8489
1.30425,103.7685
1.32739,103.8805
1.29852,103.803
1.3037,103.8334
1.37134,103.8602
1.31674,103.8478
1.44865,103.7958
1.38387,103.7468
1.3073,103.9042
1.29097,103.8464
1.32146,103.8591
1.30145,103.8552
1.28281,103.8602
1.31909,103.8541
1.36614,103.8882
1.38791,103.8457
1.2868,103.8458
1.29071,103.8469
1.35479,103.857
1.28961,103.8348
1.43218,103.828
1.37014,103.9637
1.36475,103.8541
1.33355,103.7374
1.44945,103.7946
1.30833,103.81
1.30823,103.9088
1.31121,103.8786
1.28449,103.8002
1.31289,103.8782
1.29034,103.8474
1.31647,103.8991
1.31792,103.7687
1.31884,103.9116
1.31894,103.8635
1.44852,103.8162
1.30182,103.8499
1.32255,103.9046
1.37242,103.7635
1.27404,103.7955
1.2829,103.8602
1.30802,103.9076
1.34666,103.8492
1.33504,103.926
1.39029,103.8452
1.28855,103.8153
1.34533,103.946
1.31813,103.8441
1.35307,103.8637
1.37306,103.8754
1.3002,103.8421
1.36821,103.7756
1.31016,103.8
1.33341,103.8138
1.30106,103.8664
1.36899,103.8494
1.4465,103.7734
1.36361,103.8676
1.28901,103.8462
1.3202,103.9051
1.34493,103.7208
1.31326,103.954
1.38428,103.8481
1.36053,103.9479
1.33918,103.7085
1.30727,103.8501
1.30371,103.9182
1.28207,103.8599
1.35398,103.9865
1.37737,103.75
1.38865,103.9059
1.43671,103.795
1.36825,103.9556
1.30601,103.8382
1.318815,103.8563
1.370201,103.8585
1.348045,103.9349
1.287194,103.8063
1.401359,103.745
1.291631,103.8371
1.305784,103.8643
1.37489,103.9407
1.34634,103.7467
1.39431,103.8791
1.335249,103.8631
1.33744,103.8581
1.362281,103.8524
1.377123,103.8461
1.289953,103.848
1.400124,103.9065
1.287511,103.8381
1.37941,103.7579
1.363833,103.8558
1.328863,103.9224
1.386089,103.7594
1.333933,103.8134
1.35311,103.7182
1.317718,103.7686
1.335871,103.8797
1.318377,103.7838
1.330228,103.9105
1.341555,103.7377
1.286878,103.8488
1.311743,103.8593
1.336833,103.9202
1.283336,103.824
1.390924,103.7462
1.357846,103.7651
1.417227,103.8378
